block_height,timestamp,nonce,block_hash,difficulty,target,size,weight,reward,subsidy,fees,tx_count
929993,1767000920,3055671840,0000000000000000000160fb473099c746c6933628dee32d4c66dc5ed5598430,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1792640,3993974,312880357,312500000,380357,5347
929994,1767001971,1318841430,000000000000000000008f427fd35197bd1d79a6f352236e4340a9a5a7f5f3c6,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1659046,3993184,315488371,312500000,2988371,3376
929995,1767002781,1306675185,000000000000000000003799f80d868e6c752b1be64a61d63b9ae8a4216fd1ac,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1735448,3993710,315163004,312500000,2663004,3309
929996,1767003381,3377623626,000000000000000000009233ea0ef6293505861395cefc541efdee4dd189aa45,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1701755,3993047,314299805,312500000,1799805,3927
929997,1767003928,2493772101,00000000000000000000793c8c5eadfa4ca77034fd6c1559463b13e4718908ec,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1794783,3993108,314289092,312500000,1789092,4060
929998,1767004262,3773785612,0000000000000000000070058bd87bc9665b8429e1e4c178dd37c6b17ec67d56,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1767637,3993844,313558088,312500000,1058088,4600
929999,1767004331,1260992771,00000000000000000001813fd917b30f604dd7f39149abcf194d100065d1127e,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1964047,3994021,313281807,312500000,781807,4359
930000,1767006884,1026537089,00000000000000000000df0f80044130bb616de91fb0a1d61f27cdcf20458233,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1616581,3993481,319709876,312500000,7209876,3594
930001,1767007980,1901849740,00000000000000000001d8d7d2a2f0cbb5b5fc689486df2c49532cfee8942604,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1615637,3994031,316282949,312500000,3782949,3250
930002,1767008194,1998916891,00000000000000000000078b3ac20f1bf14ec4512bedf71ef41365e168967a14,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1886226,3998232,314344748,312500000,1844748,3008
930003,1767008961,1754792315,000000000000000000017627bb4c4b6de783f24a39621093878d50f5fb75a080,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1791505,3994993,315162395,312500000,2662395,2696
930004,1767009243,2082513471,00000000000000000001710e4f1b98e7bd77f1d5ca4874cf7b869403f10c9d1f,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1945549,3993667,314062042,312500000,1562042,2799
930005,1767009395,4053074949,00000000000000000001836fca74b7ea196d58bbe193bdc7505e1500310f2a1e,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,450240,986088,313082614,312500000,582614,1254
930006,1767009680,2736812066,000000000000000000016d30b8754376000719c2afafd2df3ef46d3ecbb43c5a,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1738408,3993391,313819302,312500000,1319302,4065
930007,1767009922,2337327288,00000000000000000000fa737c142407ec6c6c5244c1546fd742ffa0fbb44672,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1770028,3993154,313612647,312500000,1112647,3746
930008,1767009940,3922313896,00000000000000000001315bba0d8f203944f1563cefb6aafc2049fadfa32cd1,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1799598,3993063,312979546,312500000,479546,5072
930009,1767010290,3252532306,000000000000000000002feb5d64dda1c02ade7403df1922433d26bb20f93b46,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1737163,3993565,313583272,312500000,1083272,4618
930010,1767011378,2460931288,000000000000000000010cf205144a83300d50187adcdff66997c325653742b7,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1738906,3993700,315370864,312500000,2870864,3148
930011,1767011499,2322888966,000000000000000000000c1f17af4917a792c0c6ecea508558e3f1ecc39b4f6e,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1787519,3992990,313496038,312500000,996038,3247
930012,1767012244,505881629,000000000000000000000849a54a7198d1891fc56a45ad4f7f750c000a24e0ee,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1570886,3993473,314686169,312500000,2186169,3513
930013,1767012370,1810596876,000000000000000000006712b3979ad2ca3bc80f19ed3d3438658f40d8fc78a9,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,203964,519447,312802971,312500000,302971,513
930014,1767013770,1131022396,00000000000000000000e5f3235a5d722951150e9b76dc730d988566ef26f81e,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1679672,3993623,316333986,312500000,3833986,3523
930015,1767013782,2837516035,000000000000000000012278d031aed2fb23e5d066f3b31f02b1823c9fcf87fa,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1656739,3993055,313151714,312500000,651714,4000
930016,1767014208,1866434788,000000000000000000017727887918bbba690f4cf97cd08b5dc7a746835ea8f7,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1648023,3993228,314475604,312500000,1975604,4090
930017,1767015030,1109326002,000000000000000000004b79f7f96b5894288bcfee48ac19230a77428e8351d8,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1589492,3993908,315410184,312500000,2910184,3668
930018,1767015056,3888644582,000000000000000000019fab622612a27a01e3bcc2fdfadc0db30fd71b7f1568,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1807436,3993611,312946234,312500000,446234,5121
930019,1767015204,354238374,00000000000000000001046b95124f5eb52fbf20c1f9acdfa0507778749faeaf,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1750023,3994002,313303102,312500000,803102,4737
930020,1767015909,600340466,000000000000000000004b7b05e763cf1b511066d93546c9f60941c2fbae0000,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1711234,3993544,314931464,312500000,2431464,3763
930021,1767016033,729350469,00000000000000000000a20a11bd4ab986b46192ccd418447bbe4fc1fe35b315,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1792384,3994072,313154414,312500000,654414,5058
930022,1767016291,2400810305,0000000000000000000002963a8989e9076308dd74237306f2cfc2c1b16dce71,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1744892,3994229,313780410,312500000,1280410,4376
930023,1767016426,3204955234,000000000000000000015fbdef1a932211f9b7176136bf697ee79fe54ac4b2b3,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1783571,3993656,313124826,312500000,624826,5059
930024,1767016638,1675437683,000000000000000000009a7d460b8f9bfe7c7deb35b7ce67ac74a58e3aee373e,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1737986,3993584,313550107,312500000,1050107,4883
930025,1767017157,2536631577,00000000000000000001480d6757ce31e492739af527ae1272133fc7b2094071,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1049088,2485986,314476535,312500000,1976535,2043
930026,1767018389,3025248195,000000000000000000007f7f9336f65bad6ce3b158c0684d7023913c63bb054a,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1538861,3993938,316332801,312500000,3832801,3705
930027,1767018435,2333885188,0000000000000000000161f8a9da4fa833dde89ec91261a7a8658e609830e624,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1817796,3993552,313042565,312500000,542565,4420
930028,1767019275,3839902466,00000000000000000001d1d41df55b157cabd1f7675eecacf07f35b1f874b4a6,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1781336,3993854,315766505,312500000,3266505,2859
930029,1767020734,3567615678,00000000000000000000bf1c0def8fab439886b25d0a03d022201318a8d1543f,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1558855,3993703,317097946,312500000,4597946,3639
930030,1767021932,1691179061,00000000000000000001131a2485b9896d0c84933c1f0d80b08623507edafd27,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1643144,3998135,316054757,312500000,3554757,3739
930031,1767022893,2240397491,0000000000000000000187b7c6a2eaa5531b799c6a11f68ce33f78efecf687ac,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1629565,3993628,315488345,312500000,2988345,3672
930032,1767023350,284982826,0000000000000000000168caaaa8902683ace7b68f249aca60fda8958f914790,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1680383,3992921,314567001,312500000,2067001,3051
930033,1767023687,3183721312,00000000000000000000b208a3b211bea6f4770d0b9669700420736e496394d5,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1859790,3992874,314269325,312500000,1769325,3390
930034,1767023725,619899054,00000000000000000001ccacb4bc1b92512a91c337e890546c10a53ce918f8c2,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1904942,3993839,312897049,312500000,397049,4754
930035,1767024825,1201354753,0000000000000000000125dd643b793fc9df179e0f89b713b1e41ae6a775f538,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1679842,3993193,315659329,312500000,3159329,3528
930036,1767026174,1954717702,0000000000000000000104e69f5b3ca22f715fe850d3afd8e848043c2301698a,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1573390,3993868,316742338,312500000,4242338,3769
930037,1767026993,140359176,00000000000000000000332fef921d8f0f01f482034c87f99fb71d9db8d76493,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1634736,3993618,315307092,312500000,2807092,3595
930038,1767027198,3253799445,0000000000000000000009d958619179d6dee38ec2aa54f856044c4c890fc937,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1768485,3998013,314066757,312500000,1566757,2665
930039,1767027566,2701212594,00000000000000000001aed3206854ee8833f06bc215c741e0f55bd2f0588f09,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1743417,3993618,314014697,312500000,1514697,3683
930040,1767027748,3325140256,0000000000000000000161af0ba014e403774b4ada338f35758c0fa0352b0c54,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1758795,3994017,313992236,312500000,1492236,3938
930041,1767028220,2004637186,0000000000000000000002e4307325fa0461a4933c6b9047bbfae192d9d5fdc0,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1563836,3993722,315278384,312500000,2778384,3001
930042,1767028433,3027489092,000000000000000000007f5f1b6e99f6cc19fbb93528313d32c8de3f671ba1d7,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1714631,3993629,313252589,312500000,752589,4482
930043,1767030582,4117787765,0000000000000000000034002bbf14314b76a313c0fd5561a7c640893325a9f4,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1503377,3994145,318286999,312500000,5786999,3804
930044,1767031323,177236357,0000000000000000000026833f4951acf512712dd958aa0a7eaa5578f251dcbf,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1567305,3993771,316157323,312500000,3657323,3458
930045,1767031395,2120037993,00000000000000000000796912613dd3109b65eb796a85834d846561cc35bce1,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1573529,3993380,313971871,312500000,1471871,3147
930046,1767033464,3741449305,00000000000000000001c2d5bdd5a31de34005bd60caca477e3b153825c50285,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1505484,3993948,318070101,312500000,5570101,3733
930047,1767033932,3309534644,00000000000000000000019fde8171bb2c8b5253850fa7f44a819c88e6f0fc5d,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1639004,3993608,315597692,312500000,3097692,3732
930048,1767034240,1328497572,0000000000000000000109aebaa6b6ffb6a8bf6f49cb314a59c783ca00f009bf,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1721834,3993641,314577983,312500000,2077983,3209
930049,1767034932,4055976160,000000000000000000013dc55293bae9937bc23da0171d42b6f69334a389baf3,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1627660,3993862,315227983,312500000,2727983,2811
930050,1767035263,3065111419,0000000000000000000117f9cbcc024414c0d9aefe3216948858259a95801234,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1656788,3993590,314526726,312500000,2026726,3682
930051,1767035478,990880856,0000000000000000000019f5d4b6837c7fa051d41581695855ded52e32873a01,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1824503,3993380,313797756,312500000,1297756,4231
930052,1767036006,1644187974,000000000000000000009c663b5298d84d772b032d31b68d6c9dbccb9786c774,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1657805,3993596,314477842,312500000,1977842,3861
930053,1767036053,1943740994,00000000000000000000187c4328e197aa94a9b15de0bd6d07906610b3f3becb,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,17354,42728,312528175,312500000,28175,51
930054,1767036124,1744659624,00000000000000000001bda8b2266c892c22879c0b21792caa9637622f0348fd,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,339038,770033,313070752,312500000,570752,600
930055,1767037129,554513180,00000000000000000000a6dfdb607702b542b9a7992a11339c7617372d5d19d9,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1557082,3993880,315527592,312500000,3027592,3438
930056,1767037501,1175559038,0000000000000000000147edc8bd952e859036dfa501aea7e4b8b0259dbc593b,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1791917,3993446,314177559,312500000,1677559,3278
930057,1767037781,1872131205,000000000000000000011078919cda0a1a8821f82d537ebc97ba2ead02f6f450,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1728327,3993072,313538856,312500000,1038856,4764
930058,1767038421,581615725,000000000000000000014a9380c55862c64cd049d783f8cc935d23c216ebeffe,148258433855481.3,00000000000000000001e6050000000000000000000000000000000000000000,1679785,3993418,314192833,312500000,1692833,4133
